Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_MtCO2,Soil_Moisture_Annual_Mean,Soil_Moisture_GrowSeason,Soil_Moisture_DrySeason,Yield_kg_per_ha,Soil_Moisture_m3m3,GDD,Cumulative_Rainfall,Days_Into_Season,SoilMoisture_Temp_Interaction,SoilMoisture_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Soil_Moisture_Anomaly,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Soil_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
North Central,Yams,2019,1,27.718452380952378,549.78125,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,0.0,0.1242762211981566,0.0,549.78125,0,3.444744519365808,68.32473623559903,0,0,0,0,-0.04031623465849544,0,0,1.1401605744513508,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,2,28.816528592305694,415.6253139837576,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,0.0,0.1257966354166666,0.0,965.4065639837577,0,3.6250223413002285,52.28426609315234,0,0,0,0,-0.04031623465767724,0,0,1.2024656865956678,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,3,29.218452380952378,366.5208333333333,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,0.0,0.1472610697674418,0.0,1331.927397317091,0,4.302740554568104,53.97425000872091,0,0,0,0,-0.0403162346572271,0,0,0.6419807726169656,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,4,28.816528592305694,415.62531398375774,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,1624.2559189494584,0.1922454095238095,564.4958577691708,1747.5527113008486,0,5.5398453402823735,79.90205869526942,1,0,0,0,-0.04031623465767676,0,0,-0.1001193063368791,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,5,27.718452380952378,549.78125,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,1624.2559189494584,0.2482064716981132,531.5535714285713,2297.3339613008484,30,6.879899266408355,136.4592642682783,1,1,0,0,-0.04031623465849544,0,0,0.009044526225130776,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,6,26.218452380952378,733.0416666666666,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,1624.2559189494584,0.2832472333333333,486.55357142857133,3030.3756279675154,60,7.426304099186506,207.63202400138886,1,1,0,0,-0.04031623465912907,0,0,0.7554178829013768,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,7,24.718452380952378,916.3020833333333,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,1624.2559189494584,0.288717262672811,441.55357142857133,3946.6777113008484,90,7.136643908936798,264.5522292813939,1,1,0,0,-0.04031623465950968,0,0,0.3743877396686722,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,8,23.620376169599062,1050.4580193495754,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,1624.2559189494584,0.2994948525345622,408.61128508797185,4997.135730650423,120,7.074181077724958,314.6067695988494,1,0,0,0,-0.040316234659704256,0,0,0.4706552316698837,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,9,23.218452380952378,1099.5625,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,1624.2559189494584,0.3028344904761904,396.55357142857133,6096.698230650423,150,7.031348196431403,332.9854494342261,1,0,0,0,-0.040316234659763424,0,0,0.5808733965858962,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,10,23.620376169599062,1050.4580193495756,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,0.0,0.3078677050691244,0.0,7147.156249999999,180,7.271951004203899,323.4020996886117,0,0,0,0,-0.040316234659703507,0,0,2.3087402950595757,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,11,24.718452380952378,916.3020833333333,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,0.0,0.2356871238095238,0.0,8063.458333333332,210,5.825820946689341,215.96060256150793,0,0,0,0,-0.04031623465950968,0,0,1.9933796222573137,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2019,12,26.218452380952378,733.0416666666666,68.91904761904762,127.859,0.2265464188688049,0.26912428670646993,0.18396855103113985,0.0,0.1629225509259259,0.0,8796.5,240,4.271577143234677,119.42901826832559,0,0,0,0,-0.04031623465912907,0,0,1.9460954149531442,9413.392508176825,9503.578128978947,11646.630005545941,9554.16871695084,26.074087301587298,8392.5,0.21858757006562898,332.1430055199253,0.3086904761904705,752.6000000000004,171.75360177435195
North Central,Yams,2020,1,27.037261904761905,699.60625,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,0.0,0.1306893133640553,0.0,699.60625,0,3.533481193577463,91.4310604377016,0,0,0,0,0.9021126071098543,0,1,2.0482337759404783,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,2,28.13533811611522,528.8904765690887,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,0.0,0.1111950567010309,0.0,1228.4967265690889,0,3.128510517124108,58.81000653073507,0,0,0,0,0.9021126070915386,0,1,-0.1409149252021019,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,3,28.537261904761905,466.4041666666667,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,0.0,0.136230043902439,0.0,1694.9008932357556,0,3.8876324421411144,63.538260101280486,0,0,0,0,0.9021126070814826,0,1,-0.31272578383507404,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,4,28.13533811611522,528.8904765690887,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,1691.349757029229,0.1862553110047846,544.0601434834566,2223.791369804844,0,5.240356151041811,98.50866020084436,1,0,0,0,0.902112607091538,0,1,-0.5328912587848256,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,5,27.037261904761905,699.60625,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,1691.349757029229,0.2445393594470046,511.11785714285713,2923.397619804844,30,6.611674707391376,171.081264240121,1,1,0,0,0.9021126071098543,0,1,-0.2710378283463884,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,6,25.537261904761905,932.8083333333334,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,1691.349757029229,0.2797421913875598,466.11785714285713,3856.2059531381774,60,7.143849607276144,260.945847311244,1,1,0,0,0.902112607124041,0,1,0.1544595668411629,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,7,24.037261904761905,1166.0104166666667,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,1691.349757029229,0.2894376175115207,421.11785714285713,5022.216369804844,90,6.9572878172147234,337.4872769936156,1,1,0,0,0.9021126071325526,0,1,0.5439699818335906,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,8,22.93918569340859,1336.726190097578,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,1691.349757029229,0.2839266666666666,388.17557080225765,6358.9425599024225,120,6.513046529977188,379.53221140043826,1,0,0,0,0.9021126071369007,0,1,-2.301269228798366,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,9,22.537261904761905,1399.2125,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,1691.349757029229,0.3052047238095238,376.11785714285713,7758.155059902422,150,6.878478795065759,427.04626461333334,1,0,0,0,0.9021126071382267,0,1,1.0297510077068015,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,10,22.93918569340859,1336.7261900975782,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,0.0,0.2812483732718894,0.0,9094.88125,180,6.451608660452964,375.95206647487424,0,0,0,0,0.9021126071369014,0,1,0.07200504922197588,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,11,24.037261904761905,1166.0104166666667,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,0.0,0.1787546952380952,0.0,10260.891666666666,210,4.29677342614399,208.42983667569442,0,0,0,0,0.9021126071325526,0,1,-1.0049463198609145,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2020,12,25.537261904761905,932.8083333333334,70.59880952380952,124.899,0.21338466069511966,0.26485097830451004,0.16191834308572936,0.0,0.1333925760368663,0.0,11193.7,240,3.4064811504043218,124.4297065319892,0,0,0,0,0.902112607124041,0,1,-1.1877028300146184,9745.53551369675,9413.392508176825,9503.578128978947,9769.008854682981,25.888492063492063,9344.7,0.2199155660532958,402.5630284786239,-0.6811904761904692,2397.2000000000007,367.9150545999245
North Central,Yams,2021,1,27.217857142857145,995.3625,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,0.0,0.1104164516129032,0.0,995.3625,0,3.005299206221198,109.90439531854835,0,0,0,0,2.762477834096341,0,1,-0.8223381724256172,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,2,28.31593335421046,752.4771926837409,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,0.0,0.1053673103448275,0.0,1747.8396926837409,0,2.9835737374365463,79.2864978889123,0,0,0,0,2.762477834040252,0,1,-0.6770817067443876,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,3,28.717857142857145,663.5749999999999,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,0.0,0.141292385786802,0.0,2411.4146926837407,0,4.0576145503988394,93.75809489847713,0,0,0,0,2.762477834009458,0,1,0.1254067205348542,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,4,28.31593335421046,752.4771926837411,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,1736.5671881672781,0.173988,549.4780006263138,3163.891885367482,0,4.92663261243237,130.92200180065876,1,0,0,0,2.762477834040253,0,1,-1.4191785406993511,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,5,27.217857142857145,995.3625,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,1736.5671881672781,0.2352033410138248,516.5357142857143,4159.2543853674815,30,6.401730935236997,234.1125855198732,1,1,0,0,2.762477834096341,0,1,-0.9840931825416753,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,6,25.717857142857145,1327.1499999999999,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,1736.5671881672781,0.2745721857142857,471.53571428571433,5486.404385367481,60,7.061408247602041,364.39847627071424,1,1,0,0,2.7624778341397818,0,1,-0.7319657460367669,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,7,24.217857142857145,1658.9374999999998,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,1736.5671881672781,0.282168668202765,426.53571428571433,7145.341885367481,90,6.8335204967248195,468.1001850066244,1,1,0,0,2.7624778341658467,0,1,-1.1672487894179884,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,8,23.11978093150383,1901.8228073162586,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,1736.5671881672781,0.3028545207373272,393.59342794511485,9047.16469268374,120,7.001930173562589,575.9756348370837,1,0,0,0,2.762477834179162,0,1,1.0688460902146992,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,9,22.717857142857145,1990.725,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,1736.5671881672781,0.2984574688995215,381.53571428571433,11037.88969268374,150,6.780314141678059,594.1467447749999,1,0,0,0,2.7624778341832235,0,1,-0.2480521617246953,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,10,23.11978093150383,1901.8228073162588,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,0.0,0.279997262672811,0.0,12939.712499999998,180,6.473475374416124,532.5051801372733,0,0,0,0,2.7624778341791623,0,1,-0.03312167577306399,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,11,24.217857142857145,1658.9374999999998,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,0.0,0.2131143253588517,0.0,14598.649999999998,210,5.161172286637048,353.54334612499997,0,0,0,0,2.7624778341658467,0,1,0.8045912835349832,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2021,12,25.717857142857145,1327.1499999999999,70.35,147.777,0.21402901985968914,0.2612073640946207,0.1668506756247576,0.0,0.1509163179723502,0.0,15925.8,240,3.881244306138907,200.28859139700455,0,0,0,0,2.7624778341397818,0,1,0.6719625414934661,10148.098542175374,9745.53551369675,9413.392508176825,10104.345728291932,25.824523809523807,11972.0,0.21798669980787122,271.3045868282952,0.1805952380952398,4732.0999999999985,339.05769757063746
North Central,Yams,2022,1,26.143214285714286,908.9375,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,0.0,0.1215108847926267,0.0,908.9375,0,3.1766850991803812,110.44579984619813,0,0,0,0,2.2188475143911544,0,1,0.7485978433998982,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,2,27.241290497067602,687.1413563651212,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,0.0,0.1072821340782123,0.0,1596.0788563651213,0,2.922503779569937,73.71799112424759,0,0,0,0,2.2188475143461046,0,1,-0.5009132849226544,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,3,27.643214285714286,605.9583333333334,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,0.0,0.1315135369458128,0.0,2202.0371896984543,0,3.6354568832653062,79.69172365845648,0,0,0,0,2.21884751432137,0,1,-0.7209271759946738,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,4,27.241290497067602,687.1413563651213,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,1797.0303561997523,0.2046465598086124,517.2387149120281,2889.1785460635756,0,5.57483638497193,140.62111468234585,1,0,0,0,2.218847514346104,0,1,0.7958375805672453,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,5,26.143214285714286,908.9375,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,1797.0303561997523,0.2516018418604651,484.2964285714286,3798.1160460635756,30,6.577680866438538,228.69034913604648,1,1,0,0,2.2188475143911544,0,1,0.2683720855126639,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,6,24.643214285714286,1211.9166666666667,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,1797.0303561997523,0.280106937799043,439.2964285714286,5010.032712730243,60,6.902735291097059,339.4662663676236,1,1,0,0,2.2188475144260473,0,1,0.21699730322924524,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,7,23.143214285714286,1514.8958333333335,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,1797.0303561997523,0.2836166157407407,394.2964285714286,6524.9285460635765,90,6.56380011307705,429.6496294497492,1,1,0,0,2.218847514446983,0,1,-0.8263804050715707,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,8,22.04513807436097,1736.691976968212,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,1797.0303561997523,0.3029812258064516,361.3541422308291,8261.620523031788,120,6.679262956842365,526.1850640300587,1,0,0,0,2.2188475144576767,0,1,1.0914060007496482,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,9,21.643214285714286,1817.875,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,1797.0303561997523,0.3097190285714286,349.2964285714286,10079.495523031788,150,6.703315303734694,563.0304790642857,1,0,0,0,2.2188475144609394,0,1,1.8846754191130526,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,10,22.04513807436097,1736.6919769682124,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,0.0,0.2845562211981566,0.0,11816.1875,180,6.273081186231765,494.18650635123055,0,0,0,0,2.2188475144576785,0,1,0.3499526739373787,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,11,23.143214285714286,1514.8958333333335,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,0.0,0.1840855238095238,0.0,13331.083333333334,210,4.2603307244217685,278.8703929960318,0,0,0,0,2.218847514446983,0,1,-0.7242001440914031,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2022,12,24.643214285714286,1211.9166666666667,73.99047619047619,131.441,0.2161862157293406,0.27211203493112357,0.16026039652755766,0.0,0.1326140783410138,0.0,14543.0,240,3.268037149860105,160.71721177611366,0,0,0,0,2.2188475144260473,0,1,-1.2703190436124794,10419.40312900367,10148.098542175374,9745.53551369675,10449.89460279252,25.299444444444447,13887.5,0.21453329876138313,362.7790081948442,-1.0746428571428623,-1382.7999999999993,318.13959019545587
North Central,Yams,2023,1,27.447261904761906,624.75625,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,0.0,0.1124501382488479,0.0,624.75625,0,3.0864483957428126,70.25392668433179,0,0,0,0,0.4312913235699846,0,1,-0.534374692944082,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,2,28.54533811611522,472.30514421793214,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,0.0,0.1057378324022346,0.0,1097.061394217932,0,3.0183221775869105,49.94052218202895,0,0,0,0,0.4312913235612278,0,1,-0.6429927799332681,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,3,28.947261904761906,416.50416666666666,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,0.0,0.1524279339622641,0.0,1513.5655608845989,0,4.412371326007411,63.4868696116745,0,0,0,0,0.4312913235564204,0,1,1.0891594107111915,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,4,28.54533811611522,472.3051442179322,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,1806.0835191652259,0.1861037285714285,556.3601434834567,1985.870705102531,0,5.31239385674116,87.89774836242346,1,0,0,0,0.4312913235612277,0,1,-0.5438427690866966,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,5,27.447261904761906,624.75625,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,1806.0835191652259,0.2468668894009216,523.4178571428572,2610.626955102531,30,6.775820169000986,154.23163207128454,1,1,0,0,0.4312913235699846,0,1,-0.09326850327821236,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,6,25.947261904761906,833.0083333333333,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,1806.0835191652259,0.2877652296650718,478.41785714285714,3443.6352884358644,60,7.466719781203578,239.71083435458533,1,1,0,0,0.4312913235767672,0,1,1.5300526831387269,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,7,24.447261904761906,1041.2604166666667,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,1806.0835191652259,0.2852076912442396,433.41785714285714,4484.895705102531,90,6.9725471251003945,296.975479421515,1,1,0,0,0.43129132358083677,0,1,-0.45181756903881404,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,8,23.34918569340859,1193.7115224487343,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,1806.0835191652259,0.299211668202765,400.47557080225766,5678.607227551265,120,6.986348802500919,357.17241598474817,1,0,0,0,0.431291323582915,0,1,0.42023409828987085,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,9,22.947261904761906,1249.5125,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,1806.0835191652259,0.3015654380952381,388.41785714285714,6928.119727551266,150,6.9201010893956925,376.8097844679762,1,0,0,0,0.43129132358354916,0,1,0.34053874550409186,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
North Central,Yams,2023,10,23.34918569340859,1193.7115224487345,71.36666666666667,129.376,0.22134318901884922,0.2677867741966108,0.17489960384108771,0.0,0.2842784792626728,0.0,8121.83125,180,6.63767100094395,339.34649628005616,0,0,0,0,0.4312913235829157,0,1,0.32661492898285305,10782.182137198513,10419.40312900367,10148.098542175374,10679.362127064514,25.436111111111114,13488.300000000001,0.21718614153595964,54.318977792841906,1.3040476190476227,-4546.9,226.76341932003848
